workerid,trial_number,trial_type,property,prevalence,animal,rt,property_index,animal_index
12,0.333333333333,priors,carry Lyme disease,1,Pigs,11.537,3,9
12,0.333333333333,priors,carry Lyme disease,1,Cows,11.537,3,10
12,0.166666666667,priors,carry malaria,10,Peacocks,18.146,4,0
12,0.166666666667,priors,carry malaria,10,Ticks,18.146,4,1
12,0.166666666667,priors,carry malaria,10,Ducks,18.146,4,2
12,0.166666666667,priors,carry malaria,10,Mosquitos,18.146,4,3
12,0.166666666667,priors,carry malaria,10,Sharks,18.146,4,4
12,0.166666666667,priors,carry malaria,10,Robins,18.146,4,5
12,0.166666666667,priors,carry malaria,10,Dogs,18.146,4,6
12,0.166666666667,priors,carry malaria,10,Rabbits,18.146,4,7
12,0.166666666667,priors,carry malaria,10,Deers,18.146,4,8
12,0.166666666667,priors,carry malaria,10,Pigs,18.146,4,9
12,0.166666666667,priors,carry malaria,10,Cows,18.146,4,10
12,0,priors,have beautiful feathers,99,Peacocks,23.53,5,0
12,0,priors,have beautiful feathers,1,Ticks,23.53,5,1
12,0,priors,have beautiful feathers,1,Ducks,23.53,5,2
12,0,priors,have beautiful feathers,0,Mosquitos,23.53,5,3
12,0,priors,have beautiful feathers,1,Sharks,23.53,5,4
12,0,priors,have beautiful feathers,99,Robins,23.53,5,5
12,0,priors,have beautiful feathers,1,Dogs,23.53,5,6
12,0,priors,have beautiful feathers,1,Rabbits,23.53,5,7
12,0,priors,have beautiful feathers,1,Deers,23.53,5,8
12,0,priors,have beautiful feathers,1,Pigs,23.53,5,9
12,0,priors,have beautiful feathers,1,Cows,23.53,5,10
12,1,priors,lay eggs,50,Peacocks,36.742,6,0
12,1,priors,lay eggs,50,Ticks,36.742,6,1
12,1,priors,lay eggs,50,Ducks,36.742,6,2
12,1,priors,lay eggs,50,Mosquitos,36.742,6,3
12,1,priors,lay eggs,50,Sharks,36.742,6,4
12,1,priors,lay eggs,50,Robins,36.742,6,5
12,1,priors,lay eggs,50,Dogs,36.742,6,6
12,1,priors,lay eggs,50,Rabbits,36.742,6,7
12,1,priors,lay eggs,50,Deers,36.742,6,8
12,1,priors,lay eggs,50,Pigs,36.742,6,9
12,1,priors,lay eggs,50,Cows,36.742,6,10
12,1,priors,are full-grown,99,Peacocks,21.646,7,0
12,1,priors,are full-grown,99,Ticks,21.646,7,1
12,1,priors,are full-grown,99,Ducks,21.646,7,2
12,1,priors,are full-grown,99,Mosquitos,21.646,7,3
12,1,priors,are full-grown,99,Sharks,21.646,7,4
12,1,priors,are full-grown,99,Robins,21.646,7,5
12,1,priors,are full-grown,99,Dogs,21.646,7,6
12,1,priors,are full-grown,99,Rabbits,21.646,7,7
12,1,priors,are full-grown,99,Deers,21.646,7,8
12,1,priors,are full-grown,99,Pigs,21.646,7,9
12,1,priors,are full-grown,99,Cows,21.646,7,10
12,1,priors,are white,20,Tigers,31.205,8,0
12,1,priors,are white,1,Cardinals,31.205,8,1
12,1,priors,are white,20,Kangaroos,31.205,8,2
12,1,priors,are white,20,Lions,31.205,8,3
12,1,priors,are white,50,Swans,31.205,8,4
12,1,priors,are white,20,Leopards,31.205,8,5
12,1,priors,are white,20,Cheetahs,31.205,8,6
12,1,priors,are white,99,Gooses,31.205,8,7
12,1,priors,are white,50,Pandas,31.205,8,8
12,1,priors,are white,1,Alligators,31.205,8,9
12,1,priors,are white,50,Whales,31.205,8,10
12,1,priors,have pouches,1,Tigers,16.242,9,0
12,1,priors,have pouches,1,Cardinals,16.242,9,1
12,1,priors,have pouches,99,Kangaroos,16.242,9,2
12,1,priors,have pouches,1,Lions,16.242,9,3
12,1,priors,have pouches,1,Swans,16.242,9,4
12,1,priors,have pouches,1,Leopards,16.242,9,5
12,1,priors,have pouches,1,Cheetahs,16.242,9,6
12,1,priors,have pouches,1,Gooses,16.242,9,7
12,1,priors,have pouches,1,Pandas,16.242,9,8
12,1,priors,have pouches,1,Alligators,16.242,9,9
12,1,priors,have pouches,1,Whales,16.242,9,10
12,1,priors,are red,1,Tigers,24.376,10,0
12,1,priors,are red,10,Cardinals,24.376,10,1
12,1,priors,are red,1,Kangaroos,24.376,10,2
12,1,priors,are red,1,Lions,24.376,10,3
12,1,priors,are red,1,Swans,24.376,10,4
12,1,priors,are red,1,Leopards,24.376,10,5
12,1,priors,are red,1,Cheetahs,24.376,10,6
12,1,priors,are red,10,Gooses,24.376,10,7
12,1,priors,are red,1,Pandas,24.376,10,8
12,1,priors,are red,1,Alligators,24.376,10,9
12,1,priors,are red,1,Whales,24.376,10,10
12,1,priors,have spots,50,Tigers,40.153,11,0
12,1,priors,have spots,50,Cardinals,40.153,11,1
12,1,priors,have spots,50,Kangaroos,40.153,11,2
12,1,priors,have spots,50,Lions,40.153,11,3
12,1,priors,have spots,20,Swans,40.153,11,4
12,1,priors,have spots,60,Leopards,40.153,11,5
12,1,priors,have spots,60,Cheetahs,40.153,11,6
12,1,priors,have spots,20,Gooses,40.153,11,7
12,1,priors,have spots,80,Pandas,40.153,11,8
12,1,priors,have spots,80,Alligators,40.153,11,9
12,1,priors,have spots,50,Whales,40.153,11,10
12,1,priors,eat people,60,Tigers,59.122,12,0
12,1,priors,eat people,1,Cardinals,59.122,12,1
12,1,priors,eat people,60,Kangaroos,59.122,12,2
12,1,priors,eat people,60,Lions,59.122,12,3
12,1,priors,eat people,1,Swans,59.122,12,4
12,1,priors,eat people,60,Leopards,59.122,12,5
12,1,priors,eat people,60,Cheetahs,59.122,12,6
12,1,priors,eat people,1,Gooses,59.122,12,7
12,1,priors,eat people,50,Pandas,59.122,12,8
12,1,priors,eat people,60,Alligators,59.122,12,9
12,1,priors,eat people,60,Whales,59.122,12,10
12,1,priors,are male,50,Tigers,10.409,13,0
12,1,priors,are male,50,Cardinals,10.409,13,1
12,1,priors,are male,50,Kangaroos,10.409,13,2
12,1,priors,are male,50,Lions,10.409,13,3
12,1,priors,are male,50,Swans,10.409,13,4
12,1,priors,are male,50,Leopards,10.409,13,5
12,1,priors,are male,50,Cheetahs,10.409,13,6
12,1,priors,are male,50,Gooses,10.409,13,7
12,1,priors,are male,50,Pandas,10.409,13,8
12,1,priors,are male,50,Alligators,10.409,13,9
12,1,priors,are male,50,Whales,10.409,13,10
12,1,priors,are juvenile,60,Tigers,18.369,14,0
12,1,priors,are juvenile,60,Cardinals,18.369,14,1
12,1,priors,are juvenile,60,Kangaroos,18.369,14,2
12,1,priors,are juvenile,60,Lions,18.369,14,3
12,1,priors,are juvenile,60,Swans,18.369,14,4
12,1,priors,are juvenile,60,Leopards,18.369,14,5
12,1,priors,are juvenile,60,Cheetahs,18.369,14,6
12,1,priors,are juvenile,60,Gooses,18.369,14,7
12,1,priors,are juvenile,60,Pandas,18.369,14,8
12,1,priors,are juvenile,60,Alligators,18.369,14,9
12,1,priors,are juvenile,60,Whales,18.369,14,10
12,1,priors,have manes,80,Tigers,28.255,15,0
12,1,priors,have manes,20,Cardinals,28.255,15,1
12,1,priors,have manes,80,Kangaroos,28.255,15,2
12,1,priors,have manes,80,Lions,28.255,15,3
12,1,priors,have manes,20,Swans,28.255,15,4
12,1,priors,have manes,80,Leopards,28.255,15,5
12,1,priors,have manes,80,Cheetahs,28.255,15,6
12,1,priors,have manes,20,Gooses,28.255,15,7
12,1,priors,have manes,20,Pandas,28.255,15,8
12,1,priors,have manes,20,Alligators,28.255,15,9
12,1,priors,have manes,20,Whales,28.255,15,10
13,0,priors,are white,1,Tigers,31.708,0,0
13,0,priors,are white,1,Kangaroos,31.708,0,1
13,0,priors,are white,0,Ticks,31.708,0,2
13,0,priors,are white,1,Lions,31.708,0,3
13,0,priors,are white,0,Robins,31.708,0,4
13,0,priors,are white,99,Swans,31.708,0,5
13,0,priors,are white,10,cat,31.708,0,6
13,0,priors,are white,15,dog,31.708,0,7
13,0,priors,are white,4,lizard,31.708,0,8
13,0,priors,are white,20,rat,31.708,0,9
13,0,priors,are white,2,squirrel,31.708,0,10
13,0,priors,are full-grown,80,Tigers,14.466,1,0
13,0,priors,are full-grown,80,Kangaroos,14.466,1,1
13,0,priors,are full-grown,80,Ticks,14.466,1,2
13,0,priors,are full-grown,80,Lions,14.466,1,3
13,0,priors,are full-grown,80,Robins,14.466,1,4
13,0,priors,are full-grown,80,Swans,14.466,1,5
13,0,priors,are full-grown,80,cat,14.466,1,6
13,0,priors,are full-grown,80,dog,14.466,1,7
13,0,priors,are full-grown,80,lizard,14.466,1,8
13,0,priors,are full-grown,80,rat,14.466,1,9
13,0,priors,are full-grown,80,squirrel,14.466,1,10
13,0,priors,are male,50,Tigers,9.015,2,0
13,0,priors,are male,50,Kangaroos,9.015,2,1
13,0,priors,are male,50,Ticks,9.015,2,2
13,0,priors,are male,50,Lions,9.015,2,3
13,0,priors,are male,50,Robins,9.015,2,4
13,0,priors,are male,50,Swans,9.015,2,5
13,0,priors,are male,50,cat,9.015,2,6
13,0,priors,are male,50,dog,9.015,2,7
13,0,priors,are male,50,lizard,9.015,2,8
13,0,priors,are male,50,rat,9.015,2,9
13,0,priors,are male,50,squirrel,9.015,2,10
13,0.333333333333,priors,have manes,0,Tigers,17.919,3,0
13,0.333333333333,priors,have manes,0,Kangaroos,17.919,3,1
13,0.333333333333,priors,have manes,0,Ticks,17.919,3,2
13,0.333333333333,priors,have manes,50,Lions,17.919,3,3
13,0.333333333333,priors,have manes,0,Robins,17.919,3,4
13,0.333333333333,priors,have manes,0,Swans,17.919,3,5
13,0.333333333333,priors,have manes,5,cat,17.919,3,6
13,0.333333333333,priors,have manes,5,dog,17.919,3,7
13,0.333333333333,priors,have manes,0,lizard,17.919,3,8
13,0.333333333333,priors,have manes,0,rat,17.919,3,9
13,0.333333333333,priors,have manes,0,squirrel,17.919,3,10
13,0.166666666667,priors,have pouches,0,Tigers,10.11,4,0
13,0.166666666667,priors,have pouches,100,Kangaroos,10.11,4,1
13,0.166666666667,priors,have pouches,0,Ticks,10.11,4,2
13,0.166666666667,priors,have pouches,0,Lions,10.11,4,3
13,0.166666666667,priors,have pouches,0,Robins,10.11,4,4
13,0.166666666667,priors,have pouches,0,Swans,10.11,4,5
13,0.166666666667,priors,have pouches,0,cat,10.11,4,6
13,0.166666666667,priors,have pouches,0,dog,10.11,4,7
13,0.166666666667,priors,have pouches,0,lizard,10.11,4,8
13,0.166666666667,priors,have pouches,0,rat,10.11,4,9
13,0.166666666667,priors,have pouches,0,squirrel,10.11,4,10
13,0,priors,carry Lyme disease,0,Tigers,10.881,5,0
13,0,priors,carry Lyme disease,0,Kangaroos,10.881,5,1
13,0,priors,carry Lyme disease,20,Ticks,10.881,5,2
13,0,priors,carry Lyme disease,0,Lions,10.881,5,3
13,0,priors,carry Lyme disease,0,Robins,10.881,5,4
13,0,priors,carry Lyme disease,0,Swans,10.881,5,5
13,0,priors,carry Lyme disease,0,cat,10.881,5,6
13,0,priors,carry Lyme disease,0,dog,10.881,5,7
13,0,priors,carry Lyme disease,0,lizard,10.881,5,8
13,0,priors,carry Lyme disease,0,rat,10.881,5,9
13,0,priors,carry Lyme disease,0,squirrel,10.881,5,10
13,1,priors,lay eggs,0,Tigers,18.348,6,0
13,1,priors,lay eggs,0,Kangaroos,18.348,6,1
13,1,priors,lay eggs,50,Ticks,18.348,6,2
13,1,priors,lay eggs,0,Lions,18.348,6,3
13,1,priors,lay eggs,50,Robins,18.348,6,4
13,1,priors,lay eggs,50,Swans,18.348,6,5
13,1,priors,lay eggs,0,cat,18.348,6,6
13,1,priors,lay eggs,0,dog,18.348,6,7
13,1,priors,lay eggs,50,lizard,18.348,6,8
13,1,priors,lay eggs,0,rat,18.348,6,9
13,1,priors,lay eggs,0,squirrel,18.348,6,10
13,1,priors,eat people,5,Tigers,19.872,7,0
13,1,priors,eat people,0,Kangaroos,19.872,7,1
13,1,priors,eat people,100,Ticks,19.872,7,2
13,1,priors,eat people,5,Lions,19.872,7,3
13,1,priors,eat people,0,Robins,19.872,7,4
13,1,priors,eat people,0,Swans,19.872,7,5
13,1,priors,eat people,0,cat,19.872,7,6
13,1,priors,eat people,2,dog,19.872,7,7
13,1,priors,eat people,0,lizard,19.872,7,8
13,1,priors,eat people,5,rat,19.872,7,9
13,1,priors,eat people,0,squirrel,19.872,7,10
13,1,priors,are juvenile,20,Cardinals,8.469,8,0
13,1,priors,are juvenile,20,Ducks,8.469,8,1
13,1,priors,are juvenile,20,Mosquitos,8.469,8,2
13,1,priors,are juvenile,20,Sharks,8.469,8,3
13,1,priors,are juvenile,20,Leopards,8.469,8,4
13,1,priors,are juvenile,20,Peacocks,8.469,8,5
13,1,priors,are juvenile,20,mouse,8.469,8,6
13,1,priors,are juvenile,20,whale,8.469,8,7
13,1,priors,are juvenile,20,wolf,8.469,8,8
13,1,priors,are juvenile,20,blue jay,8.469,8,9
13,1,priors,are juvenile,20,fish,8.469,8,10
13,1,priors,have wings,100,Cardinals,10.239,9,0
13,1,priors,have wings,100,Ducks,10.239,9,1
13,1,priors,have wings,100,Mosquitos,10.239,9,2
13,1,priors,have wings,0,Sharks,10.239,9,3
13,1,priors,have wings,0,Leopards,10.239,9,4
13,1,priors,have wings,100,Peacocks,10.239,9,5
13,1,priors,have wings,0,mouse,10.239,9,6
13,1,priors,have wings,0,whale,10.239,9,7
13,1,priors,have wings,0,wolf,10.239,9,8
13,1,priors,have wings,100,blue jay,10.239,9,9
13,1,priors,have wings,0,fish,10.239,9,10
13,1,priors,have spots,20,Cardinals,20.177,10,0
13,1,priors,have spots,20,Ducks,20.177,10,1
13,1,priors,have spots,0,Mosquitos,20.177,10,2
13,1,priors,have spots,20,Sharks,20.177,10,3
13,1,priors,have spots,100,Leopards,20.177,10,4
13,1,priors,have spots,40,Peacocks,20.177,10,5
13,1,priors,have spots,5,mouse,20.177,10,6
13,1,priors,have spots,5,whale,20.177,10,7
13,1,priors,have spots,10,wolf,20.177,10,8
13,1,priors,have spots,20,blue jay,20.177,10,9
13,1,priors,have spots,50,fish,20.177,10,10
13,1,priors,are red,75,Cardinals,25.802,11,0
13,1,priors,are red,5,Ducks,25.802,11,1
13,1,priors,are red,0,Mosquitos,25.802,11,2
13,1,priors,are red,5,Sharks,25.802,11,3
13,1,priors,are red,0,Leopards,25.802,11,4
13,1,priors,are red,2,Peacocks,25.802,11,5
13,1,priors,are red,0,mouse,25.802,11,6
13,1,priors,are red,0,whale,25.802,11,7
13,1,priors,are red,10,wolf,25.802,11,8
13,1,priors,are red,0,blue jay,25.802,11,9
13,1,priors,are red,10,fish,25.802,11,10
13,1,priors,have beautiful feathers,100,Cardinals,10.633,12,0
13,1,priors,have beautiful feathers,100,Ducks,10.633,12,1
13,1,priors,have beautiful feathers,0,Mosquitos,10.633,12,2
13,1,priors,have beautiful feathers,0,Sharks,10.633,12,3
13,1,priors,have beautiful feathers,0,Leopards,10.633,12,4
13,1,priors,have beautiful feathers,100,Peacocks,10.633,12,5
13,1,priors,have beautiful feathers,0,mouse,10.633,12,6
13,1,priors,have beautiful feathers,0,whale,10.633,12,7
13,1,priors,have beautiful feathers,0,wolf,10.633,12,8
13,1,priors,have beautiful feathers,100,blue jay,10.633,12,9
13,1,priors,have beautiful feathers,0,fish,10.633,12,10
13,1,priors,carry malaria,10,Cardinals,26.125,13,0
13,1,priors,carry malaria,10,Ducks,26.125,13,1
13,1,priors,carry malaria,60,Mosquitos,26.125,13,2
13,1,priors,carry malaria,0,Sharks,26.125,13,3
13,1,priors,carry malaria,2,Leopards,26.125,13,4
13,1,priors,carry malaria,2,Peacocks,26.125,13,5
13,1,priors,carry malaria,10,mouse,26.125,13,6
13,1,priors,carry malaria,0,whale,26.125,13,7
13,1,priors,carry malaria,1,wolf,26.125,13,8
13,1,priors,carry malaria,2,blue jay,26.125,13,9
13,1,priors,carry malaria,1,fish,26.125,13,10
13,1,priors,are female,50,Cardinals,6.983,14,0
13,1,priors,are female,50,Ducks,6.983,14,1
13,1,priors,are female,50,Mosquitos,6.983,14,2
13,1,priors,are female,50,Sharks,6.983,14,3
13,1,priors,are female,50,Leopards,6.983,14,4
13,1,priors,are female,50,Peacocks,6.983,14,5
13,1,priors,are female,50,mouse,6.983,14,6
13,1,priors,are female,50,whale,6.983,14,7
13,1,priors,are female,50,wolf,6.983,14,8
13,1,priors,are female,50,blue jay,6.983,14,9
13,1,priors,are female,50,fish,6.983,14,10
13,1,priors,attacks swimmers,0,Cardinals,13.331,15,0
13,1,priors,attacks swimmers,0,Ducks,13.331,15,1
13,1,priors,attacks swimmers,0,Mosquitos,13.331,15,2
13,1,priors,attacks swimmers,2,Sharks,13.331,15,3
13,1,priors,attacks swimmers,0,Leopards,13.331,15,4
13,1,priors,attacks swimmers,0,Peacocks,13.331,15,5
13,1,priors,attacks swimmers,0,mouse,13.331,15,6
13,1,priors,attacks swimmers,1,whale,13.331,15,7
13,1,priors,attacks swimmers,0,wolf,13.331,15,8
13,1,priors,attacks swimmers,0,blue jay,13.331,15,9
13,1,priors,attacks swimmers,5,fish,13.331,15,10
14,0,priors,are white,20,Robins,32.383,0,0
14,0,priors,are white,30,Lions,32.383,0,1
14,0,priors,are white,10,Cardinals,32.383,0,2
14,0,priors,are white,15,Mosquitos,32.383,0,3
14,0,priors,are white,20,Ducks,32.383,0,4
14,0,priors,are white,95,Swans,32.383,0,5
14,0,priors,are white,5,Tigers,32.383,0,6
14,0,priors,are white,2,Eagles,32.383,0,7
14,0,priors,are white,1,Elephants,32.383,0,8
14,0,priors,are white,10,Snakes,32.383,0,9
14,0,priors,are white,30,Cougars,32.383,0,10
14,0,priors,are full-grown,70,Robins,28.451,1,0
14,0,priors,are full-grown,60,Lions,28.451,1,1
14,0,priors,are full-grown,50,Cardinals,28.451,1,2
14,0,priors,are full-grown,67,Mosquitos,28.451,1,3
14,0,priors,are full-grown,50,Ducks,28.451,1,4
14,0,priors,are full-grown,70,Swans,28.451,1,5
14,0,priors,are full-grown,80,Tigers,28.451,1,6
14,0,priors,are full-grown,70,Eagles,28.451,1,7
14,0,priors,are full-grown,60,Elephants,28.451,1,8
14,0,priors,are full-grown,75,Snakes,28.451,1,9
14,0,priors,are full-grown,80,Cougars,28.451,1,10
14,0,priors,are red,40,Robins,31.563,2,0
14,0,priors,are red,60,Lions,31.563,2,1
14,0,priors,are red,70,Cardinals,31.563,2,2
14,0,priors,are red,0,Mosquitos,31.563,2,3
14,0,priors,are red,0,Ducks,31.563,2,4
14,0,priors,are red,0,Swans,31.563,2,5
14,0,priors,are red,20,Tigers,31.563,2,6
14,0,priors,are red,10,Eagles,31.563,2,7
14,0,priors,are red,0,Elephants,31.563,2,8
14,0,priors,are red,40,Snakes,31.563,2,9
14,0,priors,are red,20,Cougars,31.563,2,10
14,0.333333333333,priors,have wings,100,Robins,19.326,3,0
14,0.333333333333,priors,have wings,0,Lions,19.326,3,1
14,0.333333333333,priors,have wings,100,Cardinals,19.326,3,2
14,0.333333333333,priors,have wings,100,Mosquitos,19.326,3,3
14,0.333333333333,priors,have wings,100,Ducks,19.326,3,4
14,0.333333333333,priors,have wings,100,Swans,19.326,3,5
14,0.333333333333,priors,have wings,0,Tigers,19.326,3,6
14,0.333333333333,priors,have wings,100,Eagles,19.326,3,7
14,0.333333333333,priors,have wings,0,Elephants,19.326,3,8
14,0.333333333333,priors,have wings,0,Snakes,19.326,3,9
14,0.333333333333,priors,have wings,0,Cougars,19.326,3,10
14,0.166666666667,priors,lay eggs,100,Robins,20.353,4,0
14,0.166666666667,priors,lay eggs,0,Lions,20.353,4,1
14,0.166666666667,priors,lay eggs,100,Cardinals,20.353,4,2
14,0.166666666667,priors,lay eggs,100,Mosquitos,20.353,4,3
14,0.166666666667,priors,lay eggs,100,Ducks,20.353,4,4
14,0.166666666667,priors,lay eggs,100,Swans,20.353,4,5
14,0.166666666667,priors,lay eggs,0,Tigers,20.353,4,6
14,0.166666666667,priors,lay eggs,100,Eagles,20.353,4,7
14,0.166666666667,priors,lay eggs,0,Elephants,20.353,4,8
14,0.166666666667,priors,lay eggs,100,Snakes,20.353,4,9
14,0.166666666667,priors,lay eggs,0,Cougars,20.353,4,10
14,0,priors,have manes,0,Robins,19.343,5,0
14,0,priors,have manes,50,Lions,19.343,5,1
14,0,priors,have manes,0,Cardinals,19.343,5,2
14,0,priors,have manes,0,Mosquitos,19.343,5,3
14,0,priors,have manes,0,Ducks,19.343,5,4
14,0,priors,have manes,0,Swans,19.343,5,5
14,0,priors,have manes,10,Tigers,19.343,5,6
14,0,priors,have manes,0,Eagles,19.343,5,7
14,0,priors,have manes,0,Elephants,19.343,5,8
14,0,priors,have manes,0,Snakes,19.343,5,9
14,0,priors,have manes,0,Cougars,19.343,5,10
14,1,priors,carry malaria,0,Robins,23.169,6,0
14,1,priors,carry malaria,10,Lions,23.169,6,1
14,1,priors,carry malaria,0,Cardinals,23.169,6,2
14,1,priors,carry malaria,20,Mosquitos,23.169,6,3
14,1,priors,carry malaria,0,Ducks,23.169,6,4
14,1,priors,carry malaria,0,Swans,23.169,6,5
14,1,priors,carry malaria,10,Tigers,23.169,6,6
14,1,priors,carry malaria,0,Eagles,23.169,6,7
14,1,priors,carry malaria,5,Elephants,23.169,6,8
14,1,priors,carry malaria,0,Snakes,23.169,6,9
14,1,priors,carry malaria,0,Cougars,23.169,6,10
14,1,priors,are female,50,Robins,20.404,7,0
14,1,priors,are female,50,Lions,20.404,7,1
14,1,priors,are female,50,Cardinals,20.404,7,2
14,1,priors,are female,50,Mosquitos,20.404,7,3
14,1,priors,are female,50,Ducks,20.404,7,4
14,1,priors,are female,50,Swans,20.404,7,5
14,1,priors,are female,50,Tigers,20.404,7,6
14,1,priors,are female,50,Eagles,20.404,7,7
14,1,priors,are female,50,Elephants,20.404,7,8
14,1,priors,are female,50,Snakes,20.404,7,9
14,1,priors,are female,50,Cougars,20.404,7,10
14,1,priors,carry Lyme disease,50,Ticks,15.491,8,0
14,1,priors,carry Lyme disease,0,Kangaroos,15.491,8,1
14,1,priors,carry Lyme disease,10,Peacocks,15.491,8,2
14,1,priors,carry Lyme disease,0,Sharks,15.491,8,3
14,1,priors,carry Lyme disease,0,Leopards,15.491,8,4
14,1,priors,carry Lyme disease,0,Tigers,15.491,8,5
14,1,priors,carry Lyme disease,0,Dolpins,15.491,8,6
14,1,priors,carry Lyme disease,0,Sheep,15.491,8,7
14,1,priors,carry Lyme disease,0,Whales,15.491,8,8
14,1,priors,carry Lyme disease,0,Cows,15.491,8,9
14,1,priors,carry Lyme disease,0,Horses,15.491,8,10
14,1,priors,have beautiful feathers,0,Ticks,16.744,9,0
14,1,priors,have beautiful feathers,0,Kangaroos,16.744,9,1
14,1,priors,have beautiful feathers,100,Peacocks,16.744,9,2
14,1,priors,have beautiful feathers,0,Sharks,16.744,9,3
14,1,priors,have beautiful feathers,0,Leopards,16.744,9,4
14,1,priors,have beautiful feathers,0,Tigers,16.744,9,5
14,1,priors,have beautiful feathers,0,Dolpins,16.744,9,6
14,1,priors,have beautiful feathers,0,Sheep,16.744,9,7
14,1,priors,have beautiful feathers,0,Whales,16.744,9,8
14,1,priors,have beautiful feathers,0,Cows,16.744,9,9
14,1,priors,have beautiful feathers,0,Horses,16.744,9,10
14,1,priors,have pouches,30,Ticks,18.31,10,0
14,1,priors,have pouches,50,Kangaroos,18.31,10,1
14,1,priors,have pouches,0,Peacocks,18.31,10,2
14,1,priors,have pouches,0,Sharks,18.31,10,3
14,1,priors,have pouches,0,Leopards,18.31,10,4
14,1,priors,have pouches,0,Tigers,18.31,10,5
14,1,priors,have pouches,0,Dolpins,18.31,10,6
14,1,priors,have pouches,0,Sheep,18.31,10,7
14,1,priors,have pouches,40,Whales,18.31,10,8
14,1,priors,have pouches,0,Cows,18.31,10,9
14,1,priors,have pouches,0,Horses,18.31,10,10
14,1,priors,attacks swimmers,0,Ticks,20.694,11,0
14,1,priors,attacks swimmers,0,Kangaroos,20.694,11,1
14,1,priors,attacks swimmers,0,Peacocks,20.694,11,2
14,1,priors,attacks swimmers,60,Sharks,20.694,11,3
14,1,priors,attacks swimmers,0,Leopards,20.694,11,4
14,1,priors,attacks swimmers,0,Tigers,20.694,11,5
14,1,priors,attacks swimmers,0,Dolpins,20.694,11,6
14,1,priors,attacks swimmers,0,Sheep,20.694,11,7
14,1,priors,attacks swimmers,0,Whales,20.694,11,8
14,1,priors,attacks swimmers,0,Cows,20.694,11,9
14,1,priors,attacks swimmers,0,Horses,20.694,11,10
14,1,priors,have spots,20,Ticks,24.337,12,0
14,1,priors,have spots,0,Kangaroos,24.337,12,1
14,1,priors,have spots,30,Peacocks,24.337,12,2
14,1,priors,have spots,0,Sharks,24.337,12,3
14,1,priors,have spots,80,Leopards,24.337,12,4
14,1,priors,have spots,0,Tigers,24.337,12,5
14,1,priors,have spots,0,Dolpins,24.337,12,6
14,1,priors,have spots,0,Sheep,24.337,12,7
14,1,priors,have spots,0,Whales,24.337,12,8
14,1,priors,have spots,0,Cows,24.337,12,9
14,1,priors,have spots,30,Horses,24.337,12,10
14,1,priors,eat people,0,Ticks,17.413,13,0
14,1,priors,eat people,0,Kangaroos,17.413,13,1
14,1,priors,eat people,0,Peacocks,17.413,13,2
14,1,priors,eat people,10,Sharks,17.413,13,3
14,1,priors,eat people,10,Leopards,17.413,13,4
14,1,priors,eat people,10,Tigers,17.413,13,5
14,1,priors,eat people,0,Dolpins,17.413,13,6
14,1,priors,eat people,0,Sheep,17.413,13,7
14,1,priors,eat people,0,Whales,17.413,13,8
14,1,priors,eat people,0,Cows,17.413,13,9
14,1,priors,eat people,0,Horses,17.413,13,10
14,1,priors,are juvenile,20,Ticks,19.634,14,0
14,1,priors,are juvenile,20,Kangaroos,19.634,14,1
14,1,priors,are juvenile,30,Peacocks,19.634,14,2
14,1,priors,are juvenile,30,Sharks,19.634,14,3
14,1,priors,are juvenile,20,Leopards,19.634,14,4
14,1,priors,are juvenile,10,Tigers,19.634,14,5
14,1,priors,are juvenile,30,Dolpins,19.634,14,6
14,1,priors,are juvenile,20,Sheep,19.634,14,7
14,1,priors,are juvenile,10,Whales,19.634,14,8
14,1,priors,are juvenile,40,Cows,19.634,14,9
14,1,priors,are juvenile,30,Horses,19.634,14,10
14,1,priors,are male,50,Ticks,20.84,15,0
14,1,priors,are male,50,Kangaroos,20.84,15,1
14,1,priors,are male,50,Peacocks,20.84,15,2
14,1,priors,are male,50,Sharks,20.84,15,3
14,1,priors,are male,50,Leopards,20.84,15,4
14,1,priors,are male,50,Tigers,20.84,15,5
14,1,priors,are male,50,Dolpins,20.84,15,6
14,1,priors,are male,50,Sheep,20.84,15,7
14,1,priors,are male,50,Whales,20.84,15,8
14,1,priors,are male,50,Cows,20.84,15,9
14,1,priors,are male,50,Horses,20.84,15,10
15,0,priors,lay eggs,0,Sharks,64.52,0,0
15,0,priors,lay eggs,0,Kangaroos,64.52,0,1
15,0,priors,lay eggs,100,Cardinals,64.52,0,2
15,0,priors,lay eggs,0,Leopards,64.52,0,3
15,0,priors,lay eggs,100,Robins,64.52,0,4
15,0,priors,lay eggs,0,Tigers,64.52,0,5
15,0,priors,lay eggs,0,dogs,64.52,0,6
15,0,priors,lay eggs,0,cats,64.52,0,7
15,0,priors,lay eggs,0,mice,64.52,0,8
15,0,priors,lay eggs,0,rabbits,64.52,0,9
15,0,priors,lay eggs,0,elephants,64.52,0,10
15,0,priors,eat people,30,Sharks,110.951,1,0
15,0,priors,eat people,0,Kangaroos,110.951,1,1
15,0,priors,eat people,0,Cardinals,110.951,1,2
15,0,priors,eat people,50,Leopards,110.951,1,3
15,0,priors,eat people,0,Robins,110.951,1,4
15,0,priors,eat people,100,Tigers,110.951,1,5
15,0,priors,eat people,0,dogs,110.951,1,6
15,0,priors,eat people,0,cats,110.951,1,7
15,0,priors,eat people,0,mice,110.951,1,8
